tract,GEOID,longitude,latitude,geometry,nearest_store_index,nearest_store_name,distance_to_nearest_store
023302,36005023302,-73.90472911204407,40.848185212543065,POINT (-73.90472911204407 40.848185212543065),19812,207 ALANTE ALANTE DELI GRCY CORP,91.10270100983612
023502,36005023502,-73.90346961320614,40.85129258013619,POINT (-73.90346961320614 40.85129258013619),797,RODRIGUEZ BANESA,45.903297916759506
023600,36005023600,-73.867258328675,40.84509076682064,POINT (-73.867258328675 40.84509076682064),11132,DAR ALHAJR MARKETS LTD,29.935462049000254
023900,36005023900,-73.90286823540902,40.85891332573135,POINT (-73.90286823540902 40.85891332573135),16413,ADRIAN GROCERY STORE INC,56.14208733690918
024000,36005024000,-73.86887594936509,40.8416234131044,POINT (-73.86887594936509 40.841623413104394),21355,VAN VAN GROCERY CORP,107.95798050132584
024300,36005024300,-73.91153453292489,40.852428168367844,POINT (-73.91153453292489 40.852428168367844),24009,SHOPLAND MINIMART CORP,51.23494945995303
024600,36005024600,-73.86115568510608,40.85160980310255,POINT (-73.86115568510608 40.851609803102555),6517,ADEPA FOODS LLC,268.14801401396375
024700,36005024700,-73.91842166656274,40.855551800175405,POINT (-73.91842166656274 40.8555518001754),17040,LA FIERITA MINI MARKET CORP,260.09681260204684
024800,36005024800,-73.85840970815549,40.855340936313965,POINT (-73.85840970815549 40.85534093631395),20858,C&A DELI MART CORP,179.71726301948542
024900,36005024900,-73.91314854820101,40.85744027000282,POINT (-73.91314854820101 40.85744027000282),11616,CONTENTO FOOD CENTER INC,322.8109711471022
025000,36005025000,-73.85570056421362,40.8517064231458,POINT (-73.85570056421362 40.8517064231458),15999,NEILL GOURMET DELI 2 INC,169.22655077634874
025300,36005025300,-73.90455494416702,40.861006876340966,POINT (-73.90455494416702 40.86100687634097),727,MI BEBE DELI GROCERY CORP,82.76009937337116
025400,36005025400,-73.8524772817196,40.84849852019095,POINT (-73.8524772817196 40.84849852019095),6983,AGUILARS MEXICAN GROCERY LLC,145.34740177178804
025500,36005025500,-73.90894050997254,40.860535146862276,POINT (-73.90894050997254 40.86053514686227),21106,YANKEE FOOD DELI INC,207.23563097005697
025600,36005025600,-73.85021898452771,40.844391134918425,POINT (-73.85021898452771 40.84439113491843),15662,GIORDANOS BIG G INC,151.8692868231188
025700,36005025700,-73.91461201215843,40.86008162607064,POINT (-73.91461201215843 40.86008162607063),15116,A&A MEAT & PRODUCE CORP,365.80414306736145
026100,36005026100,-73.90589529088139,40.866666984864295,POINT (-73.90589529088139 40.86666698486429),1693,JONY FOOD CORP,249.23813035901293
026400,36005026400,-73.83208890942669,40.84178130187056,POINT (-73.83208890942669 40.84178130187056),23267,BESA MEAT AND GROCERY INC,190.02745304957793
026500,36005026500,-73.90024122739003,40.86622337834212,POINT (-73.90024122739003 40.86622337834211),14127,192 DELI GROCERY CORP,118.35972994785568
026601,36005026601,-73.83410531786429,40.847452072133166,POINT (-73.83410531786429 40.84745207213316),5905,PAVAN NEW YORK INC,78.53279422731006
026602,36005026602,-73.83062027212458,40.84597298577108,POINT (-73.83062027212458 40.84597298577107),9357,WALGREEN EASTERN CO INC,57.84816404351149
026900,36005026900,-73.9087413400773,40.86752234790788,POINT (-73.9087413400773 40.86752234790787),8043,DERLYN FOOD CORP,461.4378112914288
027300,36005027300,-73.9032288531791,40.87389829754148,POINT (-73.9032288531791 40.87389829754147),16164,DELIMANIA GROCERY CORP,90.15439534333731
027600,36005027600,-73.81978554256419,40.85454063717802,POINT (-73.8197855425642 40.85454063717802),2148,JHER INC,621.0824266925873
027700,36005027700,-73.90146769153864,40.878397520626805,POINT (-73.90146769153864 40.878397520626805),9780,BEBE DELI GROCERY CORP,34.99638183065489
001600,36021001600,-73.5512129250948,42.12856171384465,POINT (-73.5512129250948 42.128561713844654),24168,GURDEB INC,2405.2626591309245
001700,36021001700,-73.5822054852607,42.03518887165802,POINT (-73.5822054852607 42.03518887165803),14306,HUDSON VALLEY HOPS & GRAINS LLC,3068.7801624726126
001900,36021001900,-73.8560302020798,42.08475807516332,POINT (-73.8560302020798 42.08475807516331),13348,HEARTY ROOTS COMMUNITY FARM LTD,2738.0008247206097
027900,36005027900,-73.89728810991166,40.88255857125464,POINT (-73.89728810991166 40.882558571254634),1281,BX METRO SUPERETTE CORP,42.388550892394136
028300,36005028300,-73.90257138327587,40.88063612617965,POINT (-73.90257138327587 40.88063612617966),10024,VILLAS MARKET PLACE INC,92.82597999876623
028400,36005028400,-73.83869050321049,40.84943642249651,POINT (-73.83869050321049 40.84943642249651),23760,LA DIANA BAKERY SHOP CORP,273.95718420806054
028500,36005028500,-73.9025668537064,40.8864295373154,POINT (-73.9025668537064 40.88642953731539),12449,JASPERS DELI 1 CORPORATION,185.2090451800011
028900,36005028900,-73.9073270721362,40.87956002957952,POINT (-73.9073270721362 40.87956002957952),11681,S&A 99 CENTS PLUS CORP,67.70025339392618
029500,36005029500,-73.90856786446126,40.88493503154385,POINT (-73.90856786446126 40.88493503154385),3705,TINOS SEAFOOD LTD,77.46324944754404
029600,36005029600,-73.84502214390788,40.85537210048132,POINT (-73.84502214390788 40.85537210048132),4383,M&M GOURMET DELI INC,149.25827535833255
030000,36005030000,-73.83122975700954,40.852194019230744,POINT (-73.83122975700954 40.85219401923074),3950,PINKY QUICK STOP INC,105.53953977847836
030100,36005030100,-73.91793384079082,40.883239885733616,POINT (-73.91793384079082 40.88323988573361),4699,KN MARKET INC,490.66160058288875
030701,36005030701,-73.91057427921747,40.893151100683305,POINT (-73.91057427921747 40.893151100683305),22741,U&S ALLON LLC,738.4497310769658
031000,36005031000,-73.83601504297803,40.861245060024714,POINT (-73.83601504297803 40.86124506002471),7501,DOLLAR TREE STORES INC,247.99214841337974
031800,36005031800,-73.85156773751443,40.8619544995387,POINT (-73.85156773751443 40.8619544995387),20452,ROSSI MICHAEL,379.522787308165
031900,36005031900,-73.910980411801,40.9140431672017,POINT (-73.910980411801 40.91404316720169),24098,TOP NOTCH 2 RIVERDALE INC,738.7528377487218
032300,36005032300,-73.9075805170409,40.905341785532265,POINT (-73.9075805170409 40.905341785532265),2230,N R SHOP LLC,231.73134003959126
032400,36005032400,-73.85971140221992,40.8613366292103,POINT (-73.85971140221992 40.86133662921031),16783,SAM CONVENIENT INC,193.57808640704502
033400,36005033400,-73.87549280705139,40.85782690083773,POINT (-73.87549280705139 40.857826900837736),8770,FORDHAM SERVICES CENTER INC,525.8365794916867
024102,36063024102,-78.54571617875447,43.337188100283136,POINT (-78.54571617875449 43.337188100283136),271,REID STORES INC,853.92987478465
034000,36005034000,-73.86292303929453,40.868440512910695,POINT (-73.86292303929454 40.868440512910695),7756,WALGREENS EASTERN CO INC,300.3121657519625
034200,36005034200,-73.86002546280012,40.868416507901365,POINT (-73.86002546280012 40.86841650790137),23944,2918 GAS CORP,112.53597850909469
034300,36005034300,-73.89817114878596,40.909665889242284,POINT (-73.89817114878596 40.90966588924228),9352,930-CLARIBEL DELI INC,124.21895718642499
034400,36005034400,-73.85713170633163,40.868364350921084,POINT (-73.85713170633163 40.868364350921084),23944,2918 GAS CORP,142.67411573804696
001600,36061001600,-73.99326597906783,40.71595679088115,POINT (-73.99326597906783 40.715956790881144),9488,XING YUN GROCERY INC,24.62508153332818
001800,36061001800,-73.99084074784152,40.71904636796215,POINT (-73.99084074784152 40.71904636796216),6420,PICHARDO FEDERICO,73.3465445555346
002000,36061002000,-73.97284123658265,40.71933184277468,POINT (-73.97284123658265 40.71933184277468),23945,JAY & M DELI CORP,477.88445377040597
002201,36061002201,-73.98184423917941,40.71911563732394,POINT (-73.98184423917941 40.71911563732394),18323,210 RIVINGTON DELI INC,103.15643005907683
002202,36061002202,-73.9811410079045,40.72125970815062,POINT (-73.9811410079045 40.72125970815061),13284,26 TOBACCO SHOP CORP,40.54802912863819
002400,36061002400,-73.96978689096134,40.722672934646894,POINT (-73.96978689096134 40.7226729346469),17371,LOMA DELI MARKET INC,532.7109898966006
002601,36061002601,-73.9799302359201,40.72258497551335,POINT (-73.9799302359201 40.72258497551335),9581,STAR FOOD MART AND DELI CORP,33.395430410928505
002602,36061002602,-73.97861596498565,40.72439010232207,POINT (-73.97861596498565 40.72439010232207),2444,YANKEE TWO DELI INC,23.685717543083626
014812,36119014812,-73.83599928279983,41.31931726839087,POINT (-73.83599928279985 41.319317268390876),9873,ACME MARKETS INC,924.7015188294155
015100,36119015100,-73.82024999469458,40.92605699480448,POINT (-73.82024999469458 40.92605699480448),1323,CHESTNUT MART INC,1016.9803126342968
007901,36119007901,-73.67602032498013,40.99799929508342,POINT (-73.67602032498013 40.99799929508341),6637,MERCADITO FARM LLC,340.8946089548635
001701,36119001701,-73.86928963691179,40.94928449045152,POINT (-73.86928963691179 40.94928449045151),23111,VEER KRUPA SUPERMARKET INC,143.9488235615179
013402,36119013402,-73.84774309913725,41.16427572547288,POINT (-73.84774309913725 41.16427572547289),10639,ACME MARKETS INC,53.11570345785215
000403,36119000403,-73.902905805976,40.94539795636355,POINT (-73.902905805976 40.94539795636354),18612,VILLA 323 DELI GROCERY CORP,536.2956723114559
000404,36119000404,-73.896096019444,40.94545538246898,POINT (-73.896096019444 40.94545538246897),18612,VILLA 323 DELI GROCERY CORP,176.95241344959922
011401,36119011401,-73.850065295984,41.07525619393532,POINT (-73.850065295984 41.075256193935324),8137,POSH PRETZELS INC,704.6810051809783
002700,36061002700,-73.99901210252142,40.712550784790054,POINT (-73.99901210252142 40.71255078479005),13335,SOHO GROCERY DELI CORP,61.58501394632438
002800,36061002800,-73.97681224599812,40.72686311173015,POINT (-73.97681224599812 40.72686311173014),8181,M&Z DELI 1 CORP,17.05742151316657
003001,36061003001,-73.98683872661617,40.72100562766,POINT (-73.98683872661617 40.721005627660006),19345,YOURS WHOLESOME FOOD INC,24.18453225630508
003100,36061003100,-74.00381509048611,40.715310949181614,POINT (-74.00381509048611 40.71531094918162),9613,DM CHAUDHARI LLC,130.7911970158106
003300,36061003300,-74.00614633759363,40.718862389589574,POINT (-74.00614633759363 40.718862389589574),19150,LUV MICHAEL INC,207.16710046066268
003601,36061003601,-73.99113967816754,40.722322208406766,POINT (-73.99113967816754 40.72232220840677),7833,MANHATTAN 1 DELI GRILL AND JUICE BAR COR,92.95628552934912
003800,36061003800,-73.9884655495609,40.727366949097906,POINT (-73.9884655495609 40.7273669490979),2469,VILLAGE GOURMET GROCERY INC,14.658107274867602
003900,36061003900,-74.0147898101058,40.72173418226343,POINT (-74.0147898101058 40.72173418226343),20086,TERRY-RAM LTD,390.0004062994644
004200,36061004200,-73.98936698905202,40.731799585577576,POINT (-73.98936698905202 40.731799585577576),7534,7484 WESTSIDE MARKET LLC,91.38158757816291
004300,36061004300,-73.99546625483693,40.72332372411053,POINT (-73.99546625483693 40.72332372411053),19107,SOHO GARDEN INC,19.637879149848207
008801,36119008801,-73.75713276143148,41.03530437883796,POINT (-73.75713276143148 41.03530437883795),12615,CHESTNUT MARTS INC,246.4578947548098
008802,36119008802,-73.76176414064821,41.0351043004435,POINT (-73.76176414064821 41.03510430044349),6660,50 LAKE FOOD CORP,354.6498579867419
009201,36119009201,-73.77801283416635,41.02460988413913,POINT (-73.77801283416635 41.02460988413912),5677,LA SUPER COLMENA GROCERY CORP,317.046150513222
009202,36119009202,-73.77530686804594,41.02001863153711,POINT (-73.77530686804594 41.02001863153712),20568,T AND J CONVENIENCE STORE INC,296.72240614398055
013401,36119013401,-73.85805200155325,41.15489296362469,POINT (-73.85805200155325 41.15489296362469),19427,MANA FOOD CENTER CORP,601.1650896578666
012804,36119012804,-73.68699233355267,41.22623950264092,POINT (-73.68699233355267 41.226239502640915),6555,PREFERRED GAS MART INC,1818.8871060186223
004802,36119004802,-73.82019875548912,40.95582231449527,POINT (-73.82019875548912 40.95582231449527),23509,BROKEN BOW BREWERY LLC,127.01319435976552
004801,36119004801,-73.82532385895148,40.950827980365034,POINT (-73.82532385895148 40.950827980365034),8812,FERRIS MINI MARKET INC,128.97110802807813
953500,36111953500,-74.08915226917114,41.73477121021006,POINT (-74.08915226917114 41.73477121021005),12219,APPLE HILL FARM LLC,670.4736874633979
953600,36111953600,-73.96456816314019,41.71782699461521,POINT (-73.96456816314019 41.71782699461521),10050,HVNY ENTERPRISES INC,171.58429781600285
954200,36111954200,-74.18689252517933,41.69490160851975,POINT (-74.18689252517933 41.69490160851974),17562,ROBIBERO FAMILY VINEYARDS LLC,2945.470901698618
014907,36119014907,-73.73531313411077,41.33370069946704,POINT (-73.73531313411077 41.33370069946704),2900,SHENOROCK MGT CORP,574.110750345481
014908,36119014908,-73.7591169510919,41.31556802676334,POINT (-73.7591169510919 41.31556802676333),13433,STUARTS FARM LLC,1061.7673747418114
008602,36061008602,-73.96391696610459,40.748542393862834,POINT (-73.96391696610459 40.74854239386282),9514,NEUHAUS INC,518.7387663366094
004500,36061004500,-73.99939118627704,40.72057012588803,POINT (-73.99939118627704 40.72057012588803),6147,SOHO LEMONTREE INC,47.42610519947785
004700,36061004700,-74.00286276980852,40.72241896854598,POINT (-74.00286276980852 40.72241896854599),7564,MARIBELS SWEETS INC,92.09788289387862
004900,36061004900,-74.00048014716393,40.72506069500935,POINT (-74.00048014716393 40.72506069500934),5707,PARTNERS IN CHOCOLATE LLC,129.18921124680037
005400,36061005400,-73.99367797851258,40.738811209854,POINT (-73.99367797851258 40.738811209854),17152,PC4WEST INC,84.10606941636772
005501,36061005501,-73.99708302542513,40.72767332906248,POINT (-73.99708302542513 40.727673329062476),2843,TAN & WHITE SUPERMARKET INC,133.48210494196772
005600,36061005600,-73.987297368166,40.741792197378516,POINT (-73.987297368166 40.74179219737852),23374,WALGREEN EASTERN CO INC,200.50588732805105
005700,36061005700,-73.9923910422251,40.729415893140164,POINT (-73.9923910422251 40.729415893140164),4667,DOORDASH ESSENTIALS LLC,83.64437972413025
005800,36061005800,-73.99051722347946,40.74314979111694,POINT (-73.99051722347946 40.743149791116934),10606,CVS ALBANY LLC,151.56063603479208
006000,36061006000,-73.97026763778904,40.7321642561101,POINT (-73.97026763778904 40.7321642561101),19584,NAMDOR INC,652.8363681784526
006100,36061006100,-73.99232662376426,40.73370786474048,POINT (-73.99232662376426 40.73370786474049),6041,HANA GROUP OPS LLC,94.90720360925916
006200,36061006200,-73.96921917522884,40.73710883274391,POINT (-73.96921917522886 40.73710883274391),19584,NAMDOR INC,423.8535588834451
006400,36061006400,-73.98145692209057,40.73694877632229,POINT (-73.98145692209057 40.7369487763223),117,HEAVENLY MARKET CAFE INC,47.846851106480514
006500,36061006500,-73.99957728090413,40.72996850581735,POINT (-73.99957728090413 40.72996850581735),4347,HEAVENLY FINEST DELI INC,2.377908447260736
006700,36061006700,-74.00412041400783,40.730451276054914,POINT (-74.00412041400783 40.73045127605491),3411,MURRAYS CHEESE LLC,114.82711746360205
006800,36061006800,-73.98408028263154,40.74043659862848,POINT (-73.98408028263154 40.74043659862848),5452,BAKED BY MELISSA LLC,144.6032149342601
006900,36061006900,-74.01364434643638,40.730615053552974,POINT (-74.01364434643638 40.73061505355298),6441,NY HARVEST TRADING INC,511.95055600867516
007100,36061007100,-73.9999138965961,40.73544765768111,POINT (-73.9999138965961 40.73544765768111),7351,GREENWICH VILLAGE FARM INC,67.89328513303137
007300,36061007300,-74.00410652208252,40.734114630955126,POINT (-74.00410652208252 40.73411463095513),2510,CVS ALBANY LLC,94.67948640241393
951000,36111951000,-74.26310976458142,41.946938040065355,POINT (-74.26310976458142 41.946938040065355),2018,KRS PETROL INC,5510.097529929647
017301,36029017301,-78.7408688322599,42.82749882685623,POINT (-78.74086883225992 42.82749882685623),5618,WNY BEER CLUB LLC,671.5375292645781
009012,36029009012,-78.70927746008704,42.983982671330416,POINT (-78.70927746008704 42.983982671330416),18165,TOPS MARKETS LLC,950.2854086161858
011201,36029011201,-78.7036335005071,42.8506804088259,POINT (-78.7036335005071 42.85068040882589),5123,YIA YIAS GOODIES INC,548.703243023012
014805,36029014805,-78.52221235526953,43.05627540576958,POINT (-78.52221235526953 43.05627540576958),8935,MARTIN VIRGINIA & RONALD,4384.112866016337
017302,36029017302,-78.71198619676503,42.82368318777397,POINT (-78.71198619676503 42.823683187773966),3687,DOLGEN NEW YORK LLC,1193.2649179991986
013801,36029013801,-78.67000827473134,42.72848692979143,POINT (-78.67000827473134 42.72848692979143),10423,WNY WEST FALLS INC,1091.906612186723
009011,36029009011,-78.73002586997974,42.984721983776396,POINT (-78.73002586997974 42.98472198377638),11611,FEDERAL MARKET CO INC,731.7796566889052
043700,36047043700,-73.90842394894916,40.69324503024803,POINT (-73.90842394894916 40.69324503024802),7808,EZ DELI GROCERY CORP 1,107.54627063710744
007500,36061007500,-74.0129474644866,40.73438357354705,POINT (-74.0129474644866 40.73438357354704),24186,WEST VILLAGE DELI INC,365.5077564147877
007600,36061007600,-73.98729803353139,40.74756721005709,POINT (-73.98729803353139 40.74756721005709),321,JULIE & C INC,27.919039676524427
007800,36061007800,-73.97467287010438,40.746323498300704,POINT (-73.97467287010438 40.746323498300704),21508,710 QUICK STOP INC,137.50396174968952
007900,36061007900,-74.01237964210979,40.73954334306258,POINT (-74.01237964210979 40.73954334306257),22279,PETROSSIAN BOUTIQUE INC,485.456895361833
008100,36061008100,-73.99877149944976,40.73980523542881,POINT (-73.99877149944976 40.73980523542881),10783,L&M DELICATESSEN CORP,50.31096340883453
008400,36061008400,-73.98409421405687,40.75196945655249,POINT (-73.98409421405687 40.75196945655249),21759,BIO DRUG INC,99.66257691989094
008700,36061008700,-73.99699616046479,40.74224391486216,POINT (-73.99699616046479 40.742243914862165),9783,168 FRUIT&VEGETABLE CORP,24.19398818071258
008800,36061008800,-73.9723846775741,40.7494996626182,POINT (-73.9723846775741 40.749499662618206),18300,CERIELLO MANHATTAN INC,42.798007837392554
009000,36061009000,-73.97009391106435,40.7526585936571,POINT (-73.97009391106435 40.752658593657095),6882,2ND AVENUE ORGANIC GROCERY AND DELI,59.36436880964249
009200,36061009200,-73.97474222234005,40.75364757677882,POINT (-73.97474222234005 40.75364757677881),8465,SOLIMANS GROCERY CORP,45.33254570056821
009300,36061009300,-74.00087527519113,40.747111890318884,POINT (-74.00087527519113 40.74711189031888),20853,NAMDOR INC,22.82317738998686
009400,36061009400,-73.97774633060189,40.75522794539592,POINT (-73.97774633060189 40.75522794539592),16553,LADERACH USA INC/ LADERACH FIFTH AVE LLC,163.82356057682236
009600,36061009600,-73.98088610165598,40.75637478963734,POINT (-73.98088610165598 40.756374789637334),5309,5TH AVE DOLLAR LLC,99.14931439775143
009800,36061009800,-73.96777449644688,40.755787997553306,POINT (-73.96777449644688 40.755787997553306),18761,CVS ALBANY LLC,27.585678725392764
010000,36061010000,-73.97123181122598,40.75806527042551,POINT (-73.97123181122598 40.75806527042551),21436,AMAZON RETAIL LLC,50.39906024487078
010200,36061010200,-73.9744493387755,40.759423814046364,POINT (-73.9744493387755 40.759423814046364),8963,DUANE READE ET AL PTRS,54.61437401248833
010300,36061010300,-73.99721721447719,40.75213506172911,POINT (-73.99721721447719 40.752135061729106),18794,DUANE READE INC,89.09784382528912
010400,36061010400,-73.97767286797786,40.760779083841605,POINT (-73.97767286797786 40.760779083841605),1583,DUANE READE ETAL PTRS,117.89185796611788
012102,36119012102,-73.77584149896725,41.11992928287079,POINT (-73.77584149896725 41.119929282870785),14066,NWA 786 INCORPORATED,563.8506408159418
012301,36119012301,-73.75904793518058,41.07431386968299,POINT (-73.75904793518058 41.07431386968299),20092,ROC BOARDS LLC,1093.0700865720094
982100,36059982100,-73.57025637948058,40.793438274720664,POINT (-73.5702563794806 40.793438274720664),8101,SPEEDWAY LLC,1696.2075224073792
990100,36059990100,-73.7239126288638,40.868977411644266,POINT (-73.7239126288638 40.86897741164427),15316,FAST DELI & GROCERY INC,3212.599646145642
990302,36059990302,-73.45490608390013,40.561832970653505,POINT (-73.45490608390013 40.561832970653505),1978,POINT SUNKO CORP,11403.840832440445
015000,36119015000,-73.60438919158386,41.33295263479727,POINT (-73.60438919158386 41.33295263479728),20224,MARKET AT UNION HALL LLC,2821.973033209244
004900,36119004900,-73.8120253018417,40.983279632621844,POINT (-73.8120253018417 40.98327963262184),3920,MJ NATURAL MARKET CORP,469.0387280645175
008500,36119008500,-73.71005161757468,40.99951941128449,POINT (-73.71005161757468 40.99951941128449),17167,ACME MARKETS INC,2387.5106803948133
012304,36119012304,-73.65839229286581,41.15471524413289,POINT (-73.65839229286583 41.154715244132895),165,BEDFORD VILLAGE SERVICE STN INC,4247.354426044382
013800,36119013800,-73.87959345578048,41.19321176574101,POINT (-73.87959345578048 41.19321176574102),5001,SUSHILOVER INC,138.23482766802024
014701,36119014701,-73.93168225912228,41.3132175280484,POINT (-73.93168225912228 41.31321752804839),7185,ROCK CUT MART INC,691.1687223317416
101600,36019101600,-73.50434062386404,44.68363097620562,POINT (-73.50434062386404 44.68363097620562),3367,SALEEM PETROLEUM LLC,265.46922679043774
011700,36061011700,-74.00272012040557,40.76109788812331,POINT (-74.00272012040557 40.7610978881233),4501,FREEDOM NEWS INC,330.9064960282324
011900,36061011900,-73.98602465647735,40.75731511792833,POINT (-73.98602465647735 40.757315117928336),994,DUANE READE INC,89.89969403116544
012000,36061012000,-73.96476727381292,40.76692638681095,POINT (-73.96476727381292 40.766926386810944),1692,DUANE READE ET AL PRTS,196.41397434787459
012400,36061012400,-73.95266730637307,40.76628084705851,POINT (-73.95266730637307 40.76628084705851),19673,167 N.T. CORP,127.30758539669816
017016,36085017016,-74.17760999616586,40.558699825132834,POINT (-74.17760999616586 40.558699825132834),16680,MIKES & SAMIA DELI CORP,712.2409160320954
017013,36085017013,-74.19782695490332,40.553742173281286,POINT (-74.19782695490332 40.553742173281286),107,TASTY BOWL INC,354.5117723315576
018703,36085018703,-74.12890695365039,40.60336157145421,POINT (-74.12890695365039 40.60336157145421),23706,G&G CONVENIENCE INC,241.18831638711532
020701,36085020701,-74.1392995648793,40.63881950753733,POINT (-74.1392995648793 40.63881950753731),16093,RANCHERS BEST WHOLESALE MEATS INC,271.80009300106593
020702,36085020702,-74.13030151454838,40.63923019838317,POINT (-74.13030151454838 40.63923019838317),4311,HEBERTON FOOD CORP,135.72410313795422
012501,36119012501,-73.65773208096529,41.29109977360855,POINT (-73.65773208096529 41.29109977360855),5662,ACME MARKETS INC,2990.3162631508876
012503,36119012503,-73.5189468986208,41.23264799903758,POINT (-73.5189468986208 41.23264799903758),21739,OAKRIDGE FARMERS MARKET INC,1952.5182955600633
012900,36119012900,-73.72786438526474,41.20785640734706,POINT (-73.72786438526474 41.20785640734705),623,MT KISCO FARM INC,48.6215734158765
013103,36119013103,-73.81019864445382,41.19091340981248,POINT (-73.81019864445382 41.19091340981248),20344,MILLWOOD MARKET LLC,566.6735692513322
009701,36085009701,-74.11225431945459,40.64266895713693,POINT (-74.11225431945459 40.64266895713693),19340,MK ALEX DELI INC,307.2795617372866
009702,36085009702,-74.10305630670071,40.64364057939906,POINT (-74.10305630670071 40.64364057939906),7037,RICHMOND GAS INC,499.1380534922154
005901,36085005901,-74.10157391842199,40.624275853930584,POINT (-74.10157391842199 40.624275853930584),17805,FOREST SUPERETTE INC,735.3053794930992
029105,36085029105,-74.17188700514794,40.60616595859727,POINT (-74.17188700514794 40.60616595859727),7850,STATEN ISLAND BAGEL CAFE INC,709.0758826192981
004004,36085004004,-74.08527150762153,40.60929145020568,POINT (-74.08527150762153 40.609291450205674),599,I LOVE MY DELI GROCERY INC,335.8168271413434
022601,36085022601,-74.22052552159452,40.53146400984254,POINT (-74.22052552159452 40.53146400984254),2347,CAKES R US INC,971.8384312518111
004003,36085004003,-74.08338788323847,40.614328112199324,POINT (-74.08338788323847 40.61432811219932),4796,BLUE SUPERMARKET INC,106.57924527207045
004002,36085004002,-74.07942057399127,40.6129115036545,POINT (-74.07942057399127 40.612911503654495),4796,BLUE SUPERMARKET INC,477.0282760554304
060301,36027060301,-73.87358260823791,41.549047969511435,POINT (-73.87358260823791 41.549047969511435),7513,MASTERSON HEALTH FOOD INC,490.02963866321664
037800,36005037800,-73.86661328091647,40.87978268289711,POINT (-73.86661328091647 40.8797826828971),14899,WESTERN BEEF RETAIL INC,108.13467894977583
037900,36005037900,-73.8987776424925,40.85157420155764,POINT (-73.8987776424925 40.85157420155764),22068,ACEMAK DELI & GROCERY INC,60.60053793707867
038000,36005038000,-73.86241722602152,40.878087963310584,POINT (-73.86241722602152 40.878087963310584),15035,EIGHT BROTHERS DELI & GROCERY CORP,108.70544220483424
038100,36005038100,-73.90115620610669,40.852011341993666,POINT (-73.9011562061067 40.85201134199366),23893,SAM CONVENIENCE STORE INC,98.66415145229054
038500,36005038500,-73.89250824912232,40.85617595229212,POINT (-73.89250824912232 40.856175952292126),8188,RICHY DELI GROCERY CORP,25.720845281587835
038600,36005038600,-73.84840011116145,40.87963542690817,POINT (-73.84840011116145 40.87963542690816),19442,AMG RETAIL 1 LLC,270.4165458260696
038700,36005038700,-73.88925137639627,40.857991404368114,POINT (-73.88925137639627 40.85799140436811),23459,PAOLA DELI GROCERY CORP,109.73982211960309
038900,36005038900,-73.8849975979558,40.85640004505906,POINT (-73.8849975979558 40.856400045059054),4121,BEATO DELI &GROCERY CORP,97.5006457502243
039100,36005039100,-73.88712342291801,40.85311971300868,POINT (-73.88712342291801 40.85311971300868),8096,413 DELI CORP,72.36786987539875
039200,36005039200,-73.86473807932751,40.88328847429735,POINT (-73.86473807932751 40.88328847429735),8450,PEACEFUL GROCERY MARKET LLC,156.61262530264432
039300,36005039300,-73.88314373093063,40.85249755622013,POINT (-73.88314373093063 40.85249755622013),8394,2013 ABIGAIL DELI GROCERY CORP,69.00189670223403
039400,36005039400,-73.86339934060746,40.88647915353547,POINT (-73.86339934060746 40.88647915353546),8453,COMMUNITY DELI FOOD MARKET CORP,125.791777596902
039700,36005039700,-73.88543302509261,40.86184424356944,POINT (-73.88543302509261 40.86184424356943),9684,MYW FOOD MARKET CORP,317.23676677117714
039902,36005039902,-73.89476488207599,40.86042382470947,POINT (-73.89476488207599 40.86042382470948),14224,314 MATANZA DELI GROCERY #2 CORP,22.970359675057406
040100,36005040100,-73.89765157140083,40.86461177123691,POINT (-73.89765157140083 40.8646117712369),7599,ALANIS DELI GROCERY CORP,124.46251541926488
040600,36005040600,-73.8570053215216,40.887951111367,POINT (-73.8570053215216 40.887951111367),23030,EZ N DELI GROCERY INC,251.92624878819987
040701,36005040701,-73.89026046997519,40.871579337822695,POINT (-73.89026046997519 40.871579337822695),10027,EL CHURCHI DELI & GROCERY CORP,52.97559208974655
040702,36005040702,-73.88699719835496,40.869144427983585,POINT (-73.88699719835496 40.869144427983585),21527,CAMSENA MEAT CORP,125.93050813200881
034500,36005034500,-73.89868995699773,40.904060216305126,POINT (-73.89868995699773 40.90406021630511),17982,CABRO INC,159.42601211144944
035000,36005035000,-73.84825515736921,40.86852212048123,POINT (-73.84825515736921 40.868522120481224),8520,B-A DELI MART INC,260.9927389083948
012602,36071012602,-74.05324667999102,41.45892285525671,POINT (-74.05324667999102 41.45892285525671),21337,SHAN FOOD MART CORP,102.45805006249813
018300,36081018300,-73.91966871978498,40.74534092938439,POINT (-73.91966871978498 40.74534092938439),8370,MET-SUNNYSIDE INC,23.33418056232862
070900,36081070900,-73.85502053857338,40.7192652108156,POINT (-73.85502053857338 40.71926521081559),7493,YS FOOD CORP,182.06070567405627
006900,36081006900,-73.92216445813997,40.771503670508395,POINT (-73.92216445813997 40.77150367050839),4163,S&K CONVENIENT MART INC,37.10193683835389
015900,36081015900,-73.91834241248719,40.75578689009154,POINT (-73.91834241248719 40.75578689009153),12539,KIM HYUNG WOOK,81.57216489554767
