name,median_income,white_pop,black_pop,asian_pop,hispanic_pop,tract,total_pop,white_percent,black_percent,asian_percent,hispanic_percent,centroid
"Census Tract 77, Bronx County, New York",48333.0,523.0,692.0,30.0,1816.0,007700,3061.0,17.0859196341065,22.60699117935315,0.9800718719372754,59.32701731460307,POINT (1483225.3839211613 2383944.974063361)
"Census Tract 77, Bronx County, New York",48333.0,523.0,692.0,30.0,1816.0,007700,3061.0,17.0859196341065,22.60699117935315,0.9800718719372754,59.32701731460307,POINT (1825874.7810622933 2181920.3136996794)
"Census Tract 77, Bronx County, New York",48333.0,523.0,692.0,30.0,1816.0,007700,3061.0,17.0859196341065,22.60699117935315,0.9800718719372754,59.32701731460307,POINT (1821349.169612057 2169325.0226983964)
"Census Tract 77, Bronx County, New York",48333.0,523.0,692.0,30.0,1816.0,007700,3061.0,17.0859196341065,22.60699117935315,0.9800718719372754,59.32701731460307,POINT (1828102.4158934178 2175418.8085334385)
"Census Tract 78, Bronx County, New York",54615.0,1059.0,2182.0,653.0,3017.0,007800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,POINT (1846741.4007318725 2216114.572382488)
"Census Tract 78, Bronx County, New York",54615.0,1059.0,2182.0,653.0,3017.0,007800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,POINT (1835798.602765497 2194745.304278698)
"Census Tract 78, Bronx County, New York",54615.0,1059.0,2182.0,653.0,3017.0,007800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,POINT (1379233.2863610256 2347962.0442232173)
"Census Tract 78, Bronx County, New York",54615.0,1059.0,2182.0,653.0,3017.0,007800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,POINT (1827996.1533589154 2183368.631164294)
"Census Tract 78, Bronx County, New York",54615.0,1059.0,2182.0,653.0,3017.0,007800,6911.0,15.323397482274634,31.572854869049344,9.4487049631023,43.655042685573726,POINT (1827494.582382691 2171742.870560892)
"Census Tract 79, Bronx County, New York",22534.0,695.0,2900.0,0.0,5392.0,007900,8987.0,7.73339267831312,32.268832758428836,0.0,59.99777456325804,POINT (1831892.1654374895 2192284.03641397)
"Census Tract 79, Bronx County, New York",22534.0,695.0,2900.0,0.0,5392.0,007900,8987.0,7.73339267831312,32.268832758428836,0.0,59.99777456325804,POINT (1831054.34628635 2186712.2234492456)
"Census Tract 79, Bronx County, New York",22534.0,695.0,2900.0,0.0,5392.0,007900,8987.0,7.73339267831312,32.268832758428836,0.0,59.99777456325804,POINT (1825096.8899389426 2181904.820730866)
"Census Tract 79, Bronx County, New York",22534.0,695.0,2900.0,0.0,5392.0,007900,8987.0,7.73339267831312,32.268832758428836,0.0,59.99777456325804,POINT (1479029.0718434495 2386970.9306174982)
"Census Tract 83, Bronx County, New York",42386.0,808.0,2072.0,20.0,4726.0,008300,7626.0,10.595331759769211,27.17020718594283,0.26226068712300027,61.972200367164966,POINT (1378780.028186009 2346302.91321658)
"Census Tract 83, Bronx County, New York",42386.0,808.0,2072.0,20.0,4726.0,008300,7626.0,10.595331759769211,27.17020718594283,0.26226068712300027,61.972200367164966,POINT (1831065.3719828078 2187119.9528199513)
"Census Tract 83, Bronx County, New York",42386.0,808.0,2072.0,20.0,4726.0,008300,7626.0,10.595331759769211,27.17020718594283,0.26226068712300027,61.972200367164966,POINT (1825674.8465508148 2182346.4928481546)
"Census Tract 83, Bronx County, New York",42386.0,808.0,2072.0,20.0,4726.0,008300,7626.0,10.595331759769211,27.17020718594283,0.26226068712300027,61.972200367164966,POINT (1832193.5029907555 2192112.070186942)
"Census Tract 84, Bronx County, New York",66373.0,743.0,1393.0,167.0,1864.0,008400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,POINT (1836548.0094734235 2193366.843252643)
"Census Tract 84, Bronx County, New York",66373.0,743.0,1393.0,167.0,1864.0,008400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,POINT (1378254.3690535848 2343855.6315594683)
"Census Tract 84, Bronx County, New York",66373.0,743.0,1393.0,167.0,1864.0,008400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,POINT (1827083.0883641604 2183802.876991283)
"Census Tract 84, Bronx County, New York",66373.0,743.0,1393.0,167.0,1864.0,008400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,POINT (1480336.9020076117 2386537.1434094408)
"Census Tract 84, Bronx County, New York",66373.0,743.0,1393.0,167.0,1864.0,008400,4167.0,17.83057355411567,33.429325653947686,4.007679385649148,44.7324214062875,POINT (1827940.7561174266 2172719.9097972703)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1832350.8848353766 2192448.388615465)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1830410.2243031848 2185515.145160085)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1842967.0460874503 2216066.543268619)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1476081.386189731 2394298.5222249255)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1827214.5593046192 2175075.6520070354)
"Census Tract 85, Bronx County, New York",33065.0,757.0,1562.0,130.0,4086.0,008500,6535.0,11.583779648048967,23.902065799540935,1.9892884468247896,62.52486610558531,POINT (1383021.0093967195 2343328.5182560435)
"Census Tract 86, Bronx County, New York",25608.0,1320.0,1622.0,0.0,2308.0,008600,5250.0,25.142857142857146,30.8952380952381,0.0,43.96190476190476,POINT (1836269.017184406 2193792.0983901536)
"Census Tract 86, Bronx County, New York",25608.0,1320.0,1622.0,0.0,2308.0,008600,5250.0,25.142857142857146,30.8952380952381,0.0,43.96190476190476,POINT (1382812.501773217 2343951.375332271)
"Census Tract 86, Bronx County, New York",25608.0,1320.0,1622.0,0.0,2308.0,008600,5250.0,25.142857142857146,30.8952380952381,0.0,43.96190476190476,POINT (1840669.2824394964 2178400.782399873)
"Census Tract 86, Bronx County, New York",25608.0,1320.0,1622.0,0.0,2308.0,008600,5250.0,25.142857142857146,30.8952380952381,0.0,43.96190476190476,POINT (1475936.6909717242 2390807.6582918353)
"Census Tract 86, Bronx County, New York",25608.0,1320.0,1622.0,0.0,2308.0,008600,5250.0,25.142857142857146,30.8952380952381,0.0,43.96190476190476,POINT (1828153.4485433132 2172088.7338633314)
"Census Tract 87, Bronx County, New York",30357.0,663.0,1531.0,39.0,5049.0,008700,7282.0,9.104641581982973,21.02444383411151,0.5355671518813513,69.33534743202418,POINT (1839012.1380568019 2220150.972159561)
"Census Tract 87, Bronx County, New York",30357.0,663.0,1531.0,39.0,5049.0,008700,7282.0,9.104641581982973,21.02444383411151,0.5355671518813513,69.33534743202418,POINT (1832409.6340525367 2192853.1190135847)
"Census Tract 87, Bronx County, New York",30357.0,663.0,1531.0,39.0,5049.0,008700,7282.0,9.104641581982973,21.02444383411151,0.5355671518813513,69.33534743202418,POINT (1381885.3097293288 2343710.4089728403)
"Census Tract 87, Bronx County, New York",30357.0,663.0,1531.0,39.0,5049.0,008700,7282.0,9.104641581982973,21.02444383411151,0.5355671518813513,69.33534743202418,POINT (1830541.1413376674 2187195.231460086)
"Census Tract 87, Bronx County, New York",30357.0,663.0,1531.0,39.0,5049.0,008700,7282.0,9.104641581982973,21.02444383411151,0.5355671518813513,69.33534743202418,POINT (1826281.512286782 2182494.743067712)
"Census Tract 89, Bronx County, New York",29599.0,366.0,481.0,0.0,2707.0,008900,3554.0,10.298255486775464,13.534046145188519,0.0,76.16769836803601,POINT (1832713.1987931998 2192797.833502269)
"Census Tract 89, Bronx County, New York",29599.0,366.0,481.0,0.0,2707.0,008900,3554.0,10.298255486775464,13.534046145188519,0.0,76.16769836803601,POINT (1392761.0189761946 2344959.3977205288)
"Census Tract 89, Bronx County, New York",29599.0,366.0,481.0,0.0,2707.0,008900,3554.0,10.298255486775464,13.534046145188519,0.0,76.16769836803601,POINT (1825756.8093668823 2182646.5377887157)
"Census Tract 90, Bronx County, New York",30953.0,986.0,1138.0,123.0,2440.0,009000,4687.0,21.036910603797736,24.279923191807125,2.624279923191807,52.05888628120333,POINT (1836770.248144527 2219438.2718749894)
"Census Tract 90, Bronx County, New York",30953.0,986.0,1138.0,123.0,2440.0,009000,4687.0,21.036910603797736,24.279923191807125,2.624279923191807,52.05888628120333,POINT (1828206.351125332 2184147.242880738)
"Census Tract 90, Bronx County, New York",30953.0,986.0,1138.0,123.0,2440.0,009000,4687.0,21.036910603797736,24.279923191807125,2.624279923191807,52.05888628120333,POINT (1837096.8439021783 2193425.02482433)
"Census Tract 92, Bronx County, New York",54924.0,962.0,860.0,1285.0,3592.0,009200,6699.0,14.360352291386775,12.83773697566801,19.181967457829526,53.61994327511569,POINT (1386612.2389144965 2347323.559905397)
"Census Tract 92, Bronx County, New York",54924.0,962.0,860.0,1285.0,3592.0,009200,6699.0,14.360352291386775,12.83773697566801,19.181967457829526,53.61994327511569,POINT (1835755.5783198206 2195104.451844581)
"Census Tract 92, Bronx County, New York",54924.0,962.0,860.0,1285.0,3592.0,009200,6699.0,14.360352291386775,12.83773697566801,19.181967457829526,53.61994327511569,POINT (1827802.0906096331 2184165.630039393)
"Census Tract 92, Bronx County, New York",54924.0,962.0,860.0,1285.0,3592.0,009200,6699.0,14.360352291386775,12.83773697566801,19.181967457829526,53.61994327511569,POINT (1477852.716189555 2384831.344062937)
"Census Tract 93.01, Bronx County, New York",39606.0,809.0,1662.0,0.0,3558.0,009301,6029.0,13.418477359429422,27.566760656825345,0.0,59.01476198374523,POINT (1386272.3169256551 2344924.925921969)
"Census Tract 93.01, Bronx County, New York",39606.0,809.0,1662.0,0.0,3558.0,009301,6029.0,13.418477359429422,27.566760656825345,0.0,59.01476198374523,POINT (1833212.3154205556 2192430.786518555)
"Census Tract 93.01, Bronx County, New York",39606.0,809.0,1662.0,0.0,3558.0,009301,6029.0,13.418477359429422,27.566760656825345,0.0,59.01476198374523,POINT (1479297.2175899455 2384680.233894343)
"Census Tract 96, Bronx County, New York",49638.0,558.0,552.0,504.0,1398.0,009600,3012.0,18.52589641434263,18.326693227091635,16.733067729083665,46.41434262948207,POINT (1838012.7641211543 2216323.5272330972)
"Census Tract 96, Bronx County, New York",49638.0,558.0,552.0,504.0,1398.0,009600,3012.0,18.52589641434263,18.326693227091635,16.733067729083665,46.41434262948207,POINT (1841293.9888357555 2178989.131953002)
"Census Tract 96, Bronx County, New York",49638.0,558.0,552.0,504.0,1398.0,009600,3012.0,18.52589641434263,18.326693227091635,16.733067729083665,46.41434262948207,POINT (1827231.2512501797 2184344.7518902225)
